Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
0,3,0,-0.2846631968415396,0,0,-0.4894421904510968,0.0
1,1,1,1.3313781687055661,1,1,0.40974072380221066,0.0
0,1,0,0.25401725834082894,0,0,-0.5477482176060045,0.0
0,3,0,1.3313781687055661,0,0,-0.46720946885967163,0.0
1,2,1,-0.1307544953608629,1,0,-0.16518916106092355,1.0
1,3,1,-1.1311610549852615,0,0,-0.5029485386158568,1.0
0,3,0,-0.7463893012835698,0,0,-0.45017955043725955,0.0
0,3,0,-0.8233436520239081,0,0,-0.4894421904510968,0.0
0,3,0,0.0,0,0,-0.4894421904510968,0.0
1,1,1,2.0239673253686115,0,1,1.0259447039291216,1.0
1,2,1,-0.361617547581878,0,1,-0.12491978668775715,0.0
0,3,0,0.25401725834082894,0,0,-0.4894421904510968,0.0
0,3,1,-0.5924805998028931,0,0,-0.4366711888037809,0.0
0,2,0,-0.1307544953608629,0,0,-0.43700743807979686,0.0
0,3,0,-0.361617547581878,0,0,-0.5064721088735089,0.0
0,3,1,0.7157433627828591,0,5,-0.06199888922968463,2.0
0,2,0,-0.20770884610120124,0,0,-0.3866707201133388,0.0
1,1,1,-0.8233436520239081,0,0,-0.04438103794142432,0.0
0,3,1,0.0,1,2,-0.17626323901354432,0.0
1,1,0,-0.2846631968415396,0,0,-0.04438103794142432,1.0
0,3,0,0.17706290760049057,0,0,-0.49237782784290063,2.0
